timestamp,electricity_kwh,gas_m3,production_ton
2022-11-07 06:00:00,486.33,90.5,17.47
2022-11-07 07:00:00,495.96,91.68,19.6
2022-11-07 08:00:00,513.94,94.91,20.0
2022-11-07 09:00:00,526.74,98.5,20.62
2022-11-07 10:00:00,529.79,88.14,18.96
2022-11-07 11:00:00,524.89,88.68,21.08
2022-11-07 12:00:00,556.8,94.62,21.99
2022-11-07 13:00:00,560.41,82.95,24.68
2022-11-07 14:00:00,551.62,82.64,21.2
2022-11-07 15:00:00,547.29,75.01,22.23
2022-11-07 16:00:00,566.53,84.93,24.2
2022-11-07 17:00:00,560.41,74.78,21.47
2022-11-07 18:00:00,533.28,77.94,21.33
2022-11-07 19:00:00,549.69,78.11,23.51
2022-11-07 20:00:00,548.93,78.37,21.22
2022-11-07 21:00:00,524.78,77.82,21.03
2022-11-07 22:00:00,533.83,81.84,20.09
2022-11-07 23:00:00,501.8,89.08,18.64
2022-11-08 00:00:00,536.74,92.98,17.99
2022-11-08 01:00:00,529.4,86.46,18.47
2022-11-08 02:00:00,502.19,87.43,16.09
2022-11-08 03:00:00,508.37,87.83,19.08
2022-11-08 04:00:00,465.55,101.33,16.46
2022-11-08 05:00:00,485.06,93.18,18.63
2022-11-08 06:00:00,500.59,96.9,18.49
2022-11-08 07:00:00,493.21,95.17,17.84
2022-11-08 08:00:00,525.72,99.66,19.8
2022-11-08 09:00:00,551.69,89.79,20.15
2022-11-08 10:00:00,511.37,85.13,18.66
2022-11-08 11:00:00,523.82,93.58,21.4
2022-11-08 12:00:00,546.83,88.16,20.62
2022-11-08 13:00:00,573.49,84.53,23.21
2022-11-08 14:00:00,535.68,86.37,22.73
2022-11-08 15:00:00,560.82,81.14,24.05
2022-11-08 16:00:00,585.62,83.57,22.06
2022-11-08 17:00:00,532.81,78.14,21.04
2022-11-08 18:00:00,535.78,80.16,20.83
2022-11-08 19:00:00,544.35,79.11,23.92
2022-11-08 20:00:00,537.19,76.93,24.41
2022-11-08 21:00:00,550.46,78.62,22.4
2022-11-08 22:00:00,534.61,79.62,17.38
2022-11-08 23:00:00,497.0,83.86,16.85
2022-11-09 00:00:00,524.43,83.4,16.6
2022-11-09 01:00:00,502.02,88.6,18.33
2022-11-09 02:00:00,525.1,90.41,19.63
2022-11-09 03:00:00,493.5,91.37,18.09
2022-11-09 04:00:00,492.15,92.71,17.33
2022-11-09 05:00:00,510.53,90.75,16.29
2022-11-09 06:00:00,516.44,92.01,17.54
2022-11-09 07:00:00,516.02,86.88,18.61
2022-11-09 08:00:00,489.72,91.51,20.28
2022-11-09 09:00:00,529.8,87.21,19.4
2022-11-09 10:00:00,513.5,89.35,21.26
2022-11-09 11:00:00,539.91,84.57,21.83
2022-11-09 12:00:00,521.95,77.82,22.24
2022-11-09 13:00:00,556.01,90.81,22.12
2022-11-09 14:00:00,541.92,80.19,23.04
2022-11-09 15:00:00,537.84,84.41,22.88
2022-11-09 16:00:00,569.01,76.23,21.96
2022-11-09 17:00:00,561.22,83.22,23.66
2022-11-09 18:00:00,545.79,72.97,24.01
2022-11-09 19:00:00,572.47,77.89,21.7
2022-11-09 20:00:00,538.39,74.25,20.72
2022-11-09 21:00:00,538.75,88.45,20.91
2022-11-09 22:00:00,535.01,80.13,19.45
2022-11-09 23:00:00,514.33,85.83,19.87
2022-11-10 00:00:00,523.77,86.58,18.01
2022-11-10 01:00:00,502.68,86.98,18.11
2022-11-10 02:00:00,499.81,90.81,19.18
2022-11-10 03:00:00,523.36,95.41,18.52
2022-11-10 04:00:00,486.09,94.27,16.91
2022-11-10 05:00:00,466.22,93.3,18.7
2022-11-10 06:00:00,529.16,94.82,16.6
2022-11-10 07:00:00,547.53,99.43,18.26
2022-11-10 08:00:00,508.92,90.47,20.22
2022-11-10 09:00:00,492.68,84.17,21.84
2022-11-10 10:00:00,524.36,85.16,19.87
2022-11-10 11:00:00,532.08,83.49,21.47
2022-11-10 12:00:00,540.45,81.92,22.12
2022-11-10 13:00:00,532.62,79.97,22.49
2022-11-10 14:00:00,562.71,80.92,21.44
2022-11-10 15:00:00,564.95,80.21,23.6
2022-11-10 16:00:00,535.89,78.9,21.37
2022-11-10 17:00:00,568.08,74.72,23.96
2022-11-10 18:00:00,585.79,80.48,23.74
2022-11-10 19:00:00,553.28,79.14,20.73
2022-11-10 20:00:00,539.94,83.61,19.25
2022-11-10 21:00:00,536.14,82.31,19.96
2022-11-10 22:00:00,540.21,79.78,18.6
2022-11-10 23:00:00,497.66,87.5,18.25
2022-11-11 00:00:00,519.16,85.96,17.99
2022-11-11 01:00:00,504.82,89.86,16.29
2022-11-11 02:00:00,533.7,91.52,19.09
2022-11-11 03:00:00,500.3,90.22,16.23
2022-11-11 04:00:00,526.72,92.29,18.22
2022-11-11 05:00:00,485.85,92.27,16.33
2022-11-11 06:00:00,513.81,90.01,17.95
2022-11-11 07:00:00,514.09,85.22,19.04
2022-11-11 08:00:00,501.96,89.5,19.39
2022-11-11 09:00:00,524.39,91.35,19.7
2022-11-11 10:00:00,547.21,92.8,20.18
2022-11-11 11:00:00,531.52,89.86,21.01
2022-11-11 12:00:00,517.92,84.02,21.31
2022-11-11 13:00:00,549.06,80.55,23.0
2022-11-11 14:00:00,540.48,80.37,25.1
2022-11-11 15:00:00,551.95,75.93,23.43
2022-11-11 16:00:00,557.08,70.67,23.61
2022-11-11 17:00:00,532.01,71.86,23.9
2022-11-11 18:00:00,530.77,81.81,21.58
2022-11-11 19:00:00,557.94,83.77,19.33
2022-11-11 20:00:00,537.16,80.71,20.78
2022-11-11 21:00:00,499.8,79.14,21.03
2022-11-11 22:00:00,542.75,76.12,21.64
2022-11-11 23:00:00,527.71,82.37,17.32
2022-11-12 00:00:00,505.99,87.14,12.94
2022-11-12 01:00:00,490.93,89.98,11.62
2022-11-12 02:00:00,518.52,91.41,10.65
2022-11-12 03:00:00,508.16,94.89,9.79
2022-11-12 04:00:00,537.44,98.73,10.42
2022-11-12 05:00:00,508.71,91.31,12.0
2022-11-12 06:00:00,510.82,102.82,13.09
2022-11-12 07:00:00,506.79,85.66,8.76
2022-11-12 08:00:00,527.25,89.2,13.11
2022-11-12 09:00:00,531.1,91.36,12.31
2022-11-12 10:00:00,547.8,90.92,12.93
2022-11-12 11:00:00,528.56,86.43,14.47
2022-11-12 12:00:00,536.77,83.26,16.68
2022-11-12 13:00:00,542.13,90.64,13.83
2022-11-12 14:00:00,565.88,79.1,14.77
2022-11-12 15:00:00,579.56,75.78,13.06
2022-11-12 16:00:00,551.42,83.99,15.41
2022-11-12 17:00:00,551.22,80.24,13.86
2022-11-12 18:00:00,559.71,80.83,16.27
2022-11-12 19:00:00,547.02,77.96,14.41
2022-11-12 20:00:00,559.28,73.26,13.16
2022-11-12 21:00:00,504.5,79.64,12.67
2022-11-12 22:00:00,518.58,75.7,12.93
2022-11-12 23:00:00,511.89,83.78,12.85
2022-11-13 00:00:00,481.89,87.29,10.22
2022-11-13 01:00:00,496.23,90.83,11.13
2022-11-13 02:00:00,492.25,88.68,11.11
2022-11-13 03:00:00,499.9,93.28,11.3
2022-11-13 04:00:00,518.39,88.76,12.68
2022-11-13 05:00:00,498.73,96.11,9.6
2022-11-13 06:00:00,489.54,95.36,12.77
2022-11-13 07:00:00,508.44,89.93,12.46
2022-11-13 08:00:00,530.74,93.78,11.9
2022-11-13 09:00:00,507.09,94.47,13.97
2022-11-13 10:00:00,515.36,89.28,13.04
2022-11-13 11:00:00,544.76,84.19,11.8
2022-11-13 12:00:00,539.98,85.62,10.26
2022-11-13 13:00:00,559.03,84.86,13.23
2022-11-13 14:00:00,553.81,78.09,14.23
2022-11-13 15:00:00,567.61,75.82,15.16
2022-11-13 16:00:00,542.78,79.9,15.6
2022-11-13 17:00:00,557.41,80.15,14.38
2022-11-13 18:00:00,551.84,84.52,12.69
2022-11-13 19:00:00,532.47,79.6,13.52
2022-11-13 20:00:00,521.55,73.84,13.24
2022-11-13 21:00:00,548.56,86.48,15.09
2022-11-13 22:00:00,525.72,84.69,13.16
2022-11-13 23:00:00,508.29,75.91,10.04
2022-11-14 00:00:00,515.26,81.39,17.5
2022-11-14 01:00:00,527.6,85.35,18.24
2022-11-14 02:00:00,471.77,91.93,17.13
2022-11-14 03:00:00,480.47,82.33,15.05
2022-11-14 04:00:00,487.86,91.51,18.08
2022-11-14 05:00:00,524.33,95.46,17.84
2022-11-14 06:00:00,509.24,83.08,17.69
2022-11-14 07:00:00,520.8,95.34,17.53
2022-11-14 08:00:00,497.9,94.96,20.44
2022-11-14 09:00:00,504.93,87.69,17.82
2022-11-14 10:00:00,535.74,84.96,18.91
2022-11-14 11:00:00,537.25,84.05,20.62
2022-11-14 12:00:00,551.53,75.65,22.48
2022-11-14 13:00:00,546.5,81.79,20.96
2022-11-14 14:00:00,558.19,81.77,22.24
2022-11-14 15:00:00,559.45,75.08,22.59
2022-11-14 16:00:00,569.97,81.47,23.31
2022-11-14 17:00:00,569.7,77.63,22.27
2022-11-14 18:00:00,530.7,77.91,21.79
2022-11-14 19:00:00,517.0,75.87,20.65
2022-11-14 20:00:00,560.03,80.67,22.08
2022-11-14 21:00:00,556.09,83.86,20.79
2022-11-14 22:00:00,515.67,79.57,19.97
2022-11-14 23:00:00,495.72,85.59,17.57
2022-11-15 00:00:00,518.18,87.7,17.26
2022-11-15 01:00:00,524.64,88.53,17.97
2022-11-15 02:00:00,532.94,94.87,16.4
2022-11-15 03:00:00,510.66,88.11,15.89
2022-11-15 04:00:00,496.12,90.45,17.45
2022-11-15 05:00:00,489.01,90.01,15.83
2022-11-15 06:00:00,505.17,95.54,17.63
2022-11-15 07:00:00,504.81,91.77,19.57
2022-11-15 08:00:00,499.77,89.49,19.4
2022-11-15 09:00:00,552.46,96.48,18.74
2022-11-15 10:00:00,555.8,95.33,21.34
2022-11-15 11:00:00,553.42,85.92,20.78
2022-11-15 12:00:00,529.49,80.21,23.14
2022-11-15 13:00:00,562.14,89.45,23.21
2022-11-15 14:00:00,563.61,82.65,22.48
2022-11-15 15:00:00,563.72,80.82,22.1
2022-11-15 16:00:00,577.05,78.44,21.88
2022-11-15 17:00:00,567.12,74.47,25.71
2022-11-15 18:00:00,566.1,75.55,19.37
2022-11-15 19:00:00,560.26,79.64,19.39
2022-11-15 20:00:00,550.11,76.51,22.1
2022-11-15 21:00:00,511.52,80.86,21.06
2022-11-15 22:00:00,532.24,81.05,19.66
2022-11-15 23:00:00,515.28,79.23,16.11
2022-11-16 00:00:00,497.5,90.67,18.53
2022-11-16 01:00:00,535.91,89.15,16.23
2022-11-16 02:00:00,531.92,90.16,16.98
2022-11-16 03:00:00,523.31,92.6,17.49
2022-11-16 04:00:00,505.53,85.65,17.71
2022-11-16 05:00:00,522.67,91.0,16.62
2022-11-16 06:00:00,505.18,87.65,19.42
2022-11-16 07:00:00,512.34,93.16,19.48
2022-11-16 08:00:00,498.6,93.07,18.07
2022-11-16 09:00:00,527.68,91.15,19.42
2022-11-16 10:00:00,529.93,93.13,19.87
2022-11-16 11:00:00,516.84,81.83,21.42
2022-11-16 12:00:00,542.53,82.2,22.88
2022-11-16 13:00:00,548.12,84.38,20.38
2022-11-16 14:00:00,580.98,81.92,20.52
2022-11-16 15:00:00,570.5,74.74,22.0
2022-11-16 16:00:00,558.47,82.26,24.52
2022-11-16 17:00:00,561.32,82.67,22.88
2022-11-16 18:00:00,555.66,78.49,24.01
2022-11-16 19:00:00,547.66,71.99,21.31
2022-11-16 20:00:00,528.76,78.63,19.77
2022-11-16 21:00:00,536.01,80.53,17.99
2022-11-16 22:00:00,519.79,80.05,18.23
2022-11-16 23:00:00,504.87,87.64,17.76
2022-11-17 00:00:00,524.37,84.59,14.97
2022-11-17 01:00:00,516.55,94.44,16.39
2022-11-17 02:00:00,479.18,91.74,16.08
2022-11-17 03:00:00,501.08,91.62,17.03
2022-11-17 04:00:00,516.63,95.15,17.05
2022-11-17 05:00:00,518.3,98.09,17.79
2022-11-17 06:00:00,520.39,96.15,15.93
2022-11-17 07:00:00,509.88,92.46,17.14
2022-11-17 08:00:00,502.32,89.62,20.33
2022-11-17 09:00:00,505.47,86.73,19.69
2022-11-17 10:00:00,534.19,80.46,21.79
2022-11-17 11:00:00,542.07,87.68,21.33
2022-11-17 12:00:00,562.61,83.64,22.35
2022-11-17 13:00:00,565.82,81.76,23.23
2022-11-17 14:00:00,552.04,84.6,22.23
2022-11-17 15:00:00,538.42,78.95,22.2
2022-11-17 16:00:00,553.51,84.7,22.08
2022-11-17 17:00:00,560.85,75.27,22.5
2022-11-17 18:00:00,551.97,73.6,22.81
2022-11-17 19:00:00,542.04,72.87,21.01
2022-11-17 20:00:00,548.79,80.6,22.16
2022-11-17 21:00:00,530.71,83.37,22.1
2022-11-17 22:00:00,521.56,78.92,18.17
2022-11-17 23:00:00,528.29,79.21,19.93
2022-11-18 00:00:00,510.67,90.36,17.86
2022-11-18 01:00:00,514.34,81.99,17.86
2022-11-18 02:00:00,510.08,92.54,16.94
2022-11-18 03:00:00,485.83,88.66,18.46
2022-11-18 04:00:00,494.48,93.32,17.52
2022-11-18 05:00:00,523.98,96.5,16.98
2022-11-18 06:00:00,487.57,94.67,17.38
2022-11-18 07:00:00,477.54,91.69,17.06
2022-11-18 08:00:00,487.07,96.81,18.54
2022-11-18 09:00:00,522.16,91.67,21.46
2022-11-18 10:00:00,529.48,101.89,22.08
2022-11-18 11:00:00,534.61,81.1,20.73
2022-11-18 12:00:00,561.51,78.98,20.8
2022-11-18 13:00:00,509.23,86.41,23.74
2022-11-18 14:00:00,559.96,80.89,23.41
2022-11-18 15:00:00,580.5,82.12,20.63
2022-11-18 16:00:00,541.38,74.23,26.35
2022-11-18 17:00:00,551.89,77.46,22.61
2022-11-18 18:00:00,543.71,78.6,24.16
2022-11-18 19:00:00,537.29,75.37,21.71
2022-11-18 20:00:00,540.11,78.88,19.53
2022-11-18 21:00:00,559.68,74.58,20.23
2022-11-18 22:00:00,558.54,82.38,17.46
2022-11-18 23:00:00,518.58,87.99,18.35
2022-11-19 00:00:00,545.27,80.67,10.32
2022-11-19 01:00:00,511.22,82.53,11.07
2022-11-19 02:00:00,532.29,93.16,11.41
2022-11-19 03:00:00,501.52,86.05,11.4
2022-11-19 04:00:00,503.66,94.87,9.36
2022-11-19 05:00:00,507.89,92.92,10.54
2022-11-19 06:00:00,552.68,91.54,9.25
2022-11-19 07:00:00,522.06,97.86,12.77
2022-11-19 08:00:00,504.39,95.18,12.74
2022-11-19 09:00:00,536.26,91.64,11.59
2022-11-19 10:00:00,523.59,81.47,15.19
2022-11-19 11:00:00,529.03,89.56,14.53
2022-11-19 12:00:00,556.93,81.25,14.25
2022-11-19 13:00:00,549.78,82.15,14.12
2022-11-19 14:00:00,558.2,81.03,14.12
2022-11-19 15:00:00,557.29,85.98,14.0
2022-11-19 16:00:00,563.35,77.19,16.29
2022-11-19 17:00:00,563.97,72.29,15.02
2022-11-19 18:00:00,525.95,82.14,13.12
2022-11-19 19:00:00,560.7,79.81,15.53
2022-11-19 20:00:00,530.27,80.74,13.4
2022-11-19 21:00:00,516.64,84.55,11.9
2022-11-19 22:00:00,530.1,87.03,14.87
2022-11-19 23:00:00,524.88,79.81,10.71
2022-11-20 00:00:00,506.3,80.13,10.63
2022-11-20 01:00:00,523.15,90.02,11.31
2022-11-20 02:00:00,485.85,88.08,11.5
2022-11-20 03:00:00,496.81,90.06,10.15
2022-11-20 04:00:00,492.93,88.0,8.46
2022-11-20 05:00:00,501.71,94.77,11.35
2022-11-20 06:00:00,509.18,94.41,10.37
2022-11-20 07:00:00,494.18,92.18,11.59
2022-11-20 08:00:00,525.86,87.07,11.52
2022-11-20 09:00:00,522.67,94.89,11.7
2022-11-20 10:00:00,500.64,89.89,13.18
2022-11-20 11:00:00,507.0,90.98,13.22
2022-11-20 12:00:00,543.12,77.64,13.37
2022-11-20 13:00:00,546.0,83.13,15.85
2022-11-20 14:00:00,552.47,78.49,13.69
2022-11-20 15:00:00,556.66,79.47,14.65
2022-11-20 16:00:00,561.68,81.37,14.84
2022-11-20 17:00:00,571.81,78.57,12.66
2022-11-20 18:00:00,538.33,77.06,13.04
2022-11-20 19:00:00,533.13,77.32,13.93
2022-11-20 20:00:00,528.6,72.61,13.41
2022-11-20 21:00:00,542.61,76.17,12.05
2022-11-20 22:00:00,549.65,84.92,12.46
2022-11-20 23:00:00,517.15,81.16,12.35
2022-11-21 00:00:00,479.17,88.99,18.58
2022-11-21 01:00:00,485.12,89.96,18.2
2022-11-21 02:00:00,493.49,92.08,18.55
2022-11-21 03:00:00,494.55,91.82,17.13
2022-11-21 04:00:00,495.57,90.4,15.44
2022-11-21 05:00:00,502.99,92.2,17.05
2022-11-21 06:00:00,500.32,95.24,16.36
2022-11-21 07:00:00,525.03,85.29,19.51
2022-11-21 08:00:00,504.86,96.28,20.87
2022-11-21 09:00:00,508.79,88.91,19.99
2022-11-21 10:00:00,536.2,88.7,22.17
2022-11-21 11:00:00,513.34,86.8,22.81
2022-11-21 12:00:00,549.15,84.86,22.49
2022-11-21 13:00:00,550.86,78.33,23.23
2022-11-21 14:00:00,551.81,81.53,24.04
2022-11-21 15:00:00,580.91,81.42,21.32
2022-11-21 16:00:00,548.97,70.92,23.2
2022-11-21 17:00:00,588.5,72.72,23.26
2022-11-21 18:00:00,551.62,80.14,20.4
2022-11-21 19:00:00,531.55,79.76,23.79
2022-11-21 20:00:00,546.05,79.12,22.09
2022-11-21 21:00:00,522.13,76.96,21.32
2022-11-21 22:00:00,519.7,83.5,19.71
2022-11-21 23:00:00,529.58,78.72,17.36
2022-11-22 00:00:00,525.03,84.52,16.36
2022-11-22 01:00:00,501.35,82.5,17.28
2022-11-22 02:00:00,520.79,88.43,17.94
2022-11-22 03:00:00,520.28,87.05,17.65
2022-11-22 04:00:00,523.24,94.57,19.15
2022-11-22 05:00:00,510.35,94.24,17.03
2022-11-22 06:00:00,525.45,91.0,17.45
2022-11-22 07:00:00,481.08,96.54,18.51
2022-11-22 08:00:00,510.23,88.58,17.84
2022-11-22 09:00:00,508.72,90.53,21.8
2022-11-22 10:00:00,530.81,86.85,20.48
2022-11-22 11:00:00,527.81,89.67,21.8
2022-11-22 12:00:00,540.81,87.25,23.1
2022-11-22 13:00:00,577.55,87.49,21.69
2022-11-22 14:00:00,551.47,81.29,23.23
2022-11-22 15:00:00,563.29,68.98,22.99
2022-11-22 16:00:00,554.82,76.56,24.07
2022-11-22 17:00:00,558.73,82.75,22.61
2022-11-22 18:00:00,555.09,75.86,18.69
2022-11-22 19:00:00,557.43,70.56,20.38
2022-11-22 20:00:00,562.48,79.64,18.98
2022-11-22 21:00:00,562.98,81.18,22.31
2022-11-22 22:00:00,535.63,78.45,20.92
2022-11-22 23:00:00,532.47,82.07,15.92
2022-11-23 00:00:00,499.44,82.03,16.67
2022-11-23 01:00:00,509.36,88.9,15.74
2022-11-23 02:00:00,520.09,89.2,17.36
2022-11-23 03:00:00,515.91,86.58,15.85
2022-11-23 04:00:00,504.87,91.89,16.78
2022-11-23 05:00:00,515.71,90.16,15.75
2022-11-23 06:00:00,512.36,98.11,18.4
2022-11-23 07:00:00,527.3,95.86,16.48
2022-11-23 08:00:00,519.34,91.5,22.23
2022-11-23 09:00:00,516.39,90.94,21.81
2022-11-23 10:00:00,534.06,92.55,23.75
2022-11-23 11:00:00,492.42,86.46,22.23
2022-11-23 12:00:00,549.04,87.65,23.99
2022-11-23 13:00:00,494.59,88.1,23.67
2022-11-23 14:00:00,528.17,79.28,21.69
2022-11-23 15:00:00,563.86,85.1,22.55
2022-11-23 16:00:00,565.46,82.81,23.41
2022-11-23 17:00:00,540.15,78.14,23.98
2022-11-23 18:00:00,544.32,75.45,22.11
2022-11-23 19:00:00,571.26,78.1,22.17
2022-11-23 20:00:00,537.74,77.22,20.38
2022-11-23 21:00:00,571.92,76.57,19.51
2022-11-23 22:00:00,530.95,82.86,17.46
2022-11-23 23:00:00,529.74,79.35,19.03
2022-11-24 00:00:00,540.95,83.82,17.29
2022-11-24 01:00:00,512.65,85.93,15.86
2022-11-24 02:00:00,490.95,84.22,16.39
2022-11-24 03:00:00,501.27,92.96,17.34
2022-11-24 04:00:00,501.16,91.13,17.9
2022-11-24 05:00:00,481.94,97.27,17.18
2022-11-24 06:00:00,501.16,92.14,19.16
2022-11-24 07:00:00,498.16,91.3,20.29
2022-11-24 08:00:00,528.87,88.76,18.88
2022-11-24 09:00:00,522.25,90.79,21.17
2022-11-24 10:00:00,524.78,89.16,19.98
2022-11-24 11:00:00,534.78,89.67,19.94
2022-11-24 12:00:00,546.65,85.23,20.99
2022-11-24 13:00:00,558.57,90.26,21.56
2022-11-24 14:00:00,539.02,82.6,22.37
2022-11-24 15:00:00,541.46,75.89,25.38
2022-11-24 16:00:00,574.87,74.32,22.27
2022-11-24 17:00:00,551.41,79.14,22.15
2022-11-24 18:00:00,533.75,73.44,22.31
2022-11-24 19:00:00,557.36,79.35,19.92
2022-11-24 20:00:00,551.95,81.21,20.95
2022-11-24 21:00:00,515.31,82.56,20.79
2022-11-24 22:00:00,534.42,77.96,21.0
2022-11-24 23:00:00,534.66,86.15,20.08
2022-11-25 00:00:00,522.31,86.13,18.31
2022-11-25 01:00:00,520.16,84.94,17.13
2022-11-25 02:00:00,484.92,88.44,16.9
2022-11-25 03:00:00,507.88,92.31,17.49
2022-11-25 04:00:00,497.16,89.57,17.05
2022-11-25 05:00:00,495.17,93.78,17.29
2022-11-25 06:00:00,518.06,98.06,16.76
2022-11-25 07:00:00,531.48,96.1,19.3
2022-11-25 08:00:00,541.92,92.22,19.58
2022-11-25 09:00:00,541.45,91.48,19.09
2022-11-25 10:00:00,527.37,87.12,22.56
2022-11-25 11:00:00,541.67,85.29,21.75
2022-11-25 12:00:00,554.8,79.62,20.41
2022-11-25 13:00:00,551.14,83.81,23.73
2022-11-25 14:00:00,555.98,83.39,22.09
2022-11-25 15:00:00,569.44,79.1,22.51
2022-11-25 16:00:00,557.41,75.0,22.67
2022-11-25 17:00:00,546.65,77.5,23.63
2022-11-25 18:00:00,548.78,81.7,22.05
2022-11-25 19:00:00,560.21,80.42,22.24
2022-11-25 20:00:00,545.04,77.97,18.89
2022-11-25 21:00:00,543.38,86.51,18.68
2022-11-25 22:00:00,541.03,90.45,19.26
2022-11-25 23:00:00,518.0,81.25,17.63
2022-11-26 00:00:00,528.04,84.14,11.38
2022-11-26 01:00:00,516.36,89.5,12.21
2022-11-26 02:00:00,487.46,85.8,10.15
2022-11-26 03:00:00,524.55,93.63,10.17
2022-11-26 04:00:00,494.19,92.28,11.25
2022-11-26 05:00:00,477.58,94.03,8.76
2022-11-26 06:00:00,489.32,90.99,12.83
2022-11-26 07:00:00,493.98,89.97,12.18
2022-11-26 08:00:00,515.78,84.98,12.61
2022-11-26 09:00:00,517.62,95.85,12.35
2022-11-26 10:00:00,523.97,92.3,14.33
2022-11-26 11:00:00,545.67,89.43,13.78
2022-11-26 12:00:00,548.4,86.22,15.85
2022-11-26 13:00:00,554.06,74.86,12.64
2022-11-26 14:00:00,560.17,78.37,14.96
2022-11-26 15:00:00,566.33,78.45,15.0
2022-11-26 16:00:00,526.68,74.29,15.26
2022-11-26 17:00:00,552.12,71.35,16.37
2022-11-26 18:00:00,522.3,73.58,12.74
2022-11-26 19:00:00,551.25,77.44,12.3
2022-11-26 20:00:00,544.93,78.24,13.08
2022-11-26 21:00:00,553.96,82.52,10.73
2022-11-26 22:00:00,548.8,88.22,15.26
2022-11-26 23:00:00,526.66,85.33,13.15
2022-11-27 00:00:00,509.19,84.39,12.24
2022-11-27 01:00:00,517.96,93.37,12.25
2022-11-27 02:00:00,498.06,83.46,12.64
2022-11-27 03:00:00,502.9,83.38,10.31
2022-11-27 04:00:00,516.49,88.82,10.68
2022-11-27 05:00:00,494.04,95.57,11.72
2022-11-27 06:00:00,517.09,93.59,11.02
2022-11-27 07:00:00,519.46,88.78,10.91
2022-11-27 08:00:00,500.68,89.38,11.86
2022-11-27 09:00:00,536.34,86.31,13.46
2022-11-27 10:00:00,539.5,84.65,14.6
2022-11-27 11:00:00,537.91,92.5,12.45
2022-11-27 12:00:00,531.87,84.5,14.15
2022-11-27 13:00:00,536.43,89.12,14.62
2022-11-27 14:00:00,545.95,77.88,13.21
2022-11-27 15:00:00,565.22,81.06,15.49
2022-11-27 16:00:00,543.97,78.87,14.76
2022-11-27 17:00:00,564.15,80.35,13.56
2022-11-27 18:00:00,536.37,77.89,13.8
2022-11-27 19:00:00,547.64,80.72,14.62
2022-11-27 20:00:00,546.64,80.01,14.68
2022-11-27 21:00:00,574.95,75.52,13.41
2022-11-27 22:00:00,510.32,83.56,14.78
2022-11-27 23:00:00,545.7,82.57,13.36
2022-11-28 00:00:00,518.95,82.28,18.54
2022-11-28 01:00:00,516.85,89.5,16.56
2022-11-28 02:00:00,507.76,92.23,18.46
2022-11-28 03:00:00,509.59,88.96,16.08
2022-11-28 04:00:00,499.39,90.7,18.0
2022-11-28 05:00:00,524.22,87.87,14.47
2022-11-28 06:00:00,498.15,86.68,17.29
2022-11-28 07:00:00,526.28,91.88,16.82
2022-11-28 08:00:00,505.33,94.7,18.88
2022-11-28 09:00:00,520.82,88.65,18.15
2022-11-28 10:00:00,512.94,94.0,20.81
2022-11-28 11:00:00,543.2,86.35,22.06
2022-11-28 12:00:00,564.98,84.3,21.34
2022-11-28 13:00:00,548.16,81.92,22.21
2022-11-28 14:00:00,551.07,84.44,23.16
2022-11-28 15:00:00,540.36,75.99,22.94
2022-11-28 16:00:00,554.86,77.62,24.52
2022-11-28 17:00:00,533.7,75.36,21.78
2022-11-28 18:00:00,541.31,75.03,22.77
2022-11-28 19:00:00,554.11,77.4,21.81
2022-11-28 20:00:00,564.79,77.68,18.87
2022-11-28 21:00:00,580.41,83.02,20.1
2022-11-28 22:00:00,522.18,80.96,19.12
2022-11-28 23:00:00,545.15,84.87,17.91
2022-11-29 00:00:00,520.36,85.6,20.01
2022-11-29 01:00:00,508.41,91.98,18.94
2022-11-29 02:00:00,512.47,87.94,16.19
2022-11-29 03:00:00,503.85,89.61,17.76
2022-11-29 04:00:00,503.35,94.54,17.99
2022-11-29 05:00:00,496.28,91.62,17.58
2022-11-29 06:00:00,484.03,94.74,16.56
2022-11-29 07:00:00,486.14,100.91,17.36
2022-11-29 08:00:00,524.8,88.5,19.86
2022-11-29 09:00:00,517.58,96.02,20.61
2022-11-29 10:00:00,520.08,87.28,20.43
2022-11-29 11:00:00,536.51,91.75,23.08
2022-11-29 12:00:00,555.23,87.4,23.91
2022-11-29 13:00:00,552.02,85.03,24.38
2022-11-29 14:00:00,544.18,80.47,24.68
2022-11-29 15:00:00,575.48,78.47,22.98
2022-11-29 16:00:00,581.99,75.54,21.3
2022-11-29 17:00:00,565.01,77.29,22.21
2022-11-29 18:00:00,569.6,76.36,21.98
2022-11-29 19:00:00,569.33,77.94,20.74
2022-11-29 20:00:00,561.95,73.13,20.32
2022-11-29 21:00:00,547.48,79.42,18.61
2022-11-29 22:00:00,539.96,85.42,20.08
2022-11-29 23:00:00,531.42,86.23,20.45
2022-11-30 00:00:00,500.24,85.08,20.74
2022-11-30 01:00:00,521.19,96.04,17.7
2022-11-30 02:00:00,485.64,86.98,16.9
2022-11-30 03:00:00,491.0,90.35,16.96
2022-11-30 04:00:00,521.25,86.85,18.74
2022-11-30 05:00:00,515.01,91.31,19.02
2022-11-30 06:00:00,527.31,99.26,17.59
2022-11-30 07:00:00,505.22,91.45,19.94
2022-11-30 08:00:00,497.72,86.58,19.42
2022-11-30 09:00:00,518.12,93.71,19.12
2022-11-30 10:00:00,530.55,90.36,20.59
2022-11-30 11:00:00,537.56,89.98,23.54
2022-11-30 12:00:00,560.31,83.96,22.99
